latitude	longitude	zipcode	category
43.068971	-73.788654	12866	M
42.865116	-73.932456	12302	CC
42.783465	-74.002481	12306	SR
42.711375	-73.696326	12180	G
42.866525	-73.781065	12065	ST
42.732081	-73.68848	12180	ST
42.741308	-73.685194	12180	SR
42.90878	-73.899306	12019	U
42.868863	-73.818549	12065	R
43.010955	-73.84817	12020	G
42.904126	-73.777655	12065	ER
42.875899	-73.774562	12065	CC
42.654999	-73.689545	12144	ST
43.040049	-73.92348	12020	SR
43.082552	-73.784735	12866	ST
42.97416	-73.790644	12020	K
42.733836	-73.678553	12180	V
43.10053	-73.748169	12866	R
42.787586	-73.995117	12306	ST
42.659594	-73.720535	12144	SR
42.884603	-73.687543	12118	ST
43.118297	-73.755234	12866	SR
43.046619	-73.849982	12020	CC
43.085866	-73.797078	12866	R
42.778573	-74.03787	12306	SR
42.791656	-73.682914	12188	SR
43.074197	-73.767698	12866	SR
42.676306	-73.786899	12206	ST
42.829909	-73.967695	12302	V
42.858635	-73.769465	12065	ST
42.634322	-73.746526	12144	K
42.75218	-73.680997	12180	WT
43.04584	-73.84914	12020	K
42.657321	-73.803202	12208	K
42.819949	-73.763712	12065	SR
42.606909	-73.71858	12144	ST
43.081212	-73.936833	12020	SR
42.871192	-73.77306	12065	K
42.662404	-73.688798	12144	V
42.806983	-73.996615	12306	SR
42.653245	-73.785877	12208	U
42.673219	-73.782699	12206	M
42.739071	-73.685849	12180	M
42.836282	-73.934413	12302	SR
42.808344	-73.913102	12308	ST
42.711553	-73.693925	12180	ER
42.623636	-73.829615	12054	K
42.71968	-73.69237	12180	X
42.801007	-73.657842	12182	SR
42.828929	-73.967931	12302	ER
43.014831	-73.849213	12020	CC
42.866517	-73.781904	12065	M
42.912965	-73.877412	12019	V
42.653356	-73.786534	12208	G
43.104042	-73.772073	12866	R
43.10468	-73.639177	12866	ST
42.659849	-73.781993	12208	V
42.68265	-73.790816	12206	CC
42.728625	-73.690535	12180	ST
43.107393	-73.740638	12866	ST
